,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,label
6096,94.105.8.209:5210<-->36.253.53.175:443,45.00692915916443,0.0,0.0304726122413804,72.86001586914062,1514,54,1230.013795986622,2942193,1514,normal
6097,132.229.49.172:5211<-->172.108.75.220:443,44.99963402748108,0.0,0.0131253943436391,244.67047595977783,1514,54,1225.4997854307478,22845767,1514,normal
6098,124.219.252.194:5212<-->68.28.48.116:443,60.01486396789551,0.0,4.98553362645601,189.4502778053284,625,54,115.82051282051282,4517,54,normal
6099,186.91.0.155:5235<-->86.229.185.89:443,29.88937902450561,0.0,0.7919376084679052,30.0936291217804,1514,54,246.89743589743588,9629,54,normal
6100,33.22.108.109:54014<-->154.149.98.251:443,1.951004981994629,0.0,0.0182765142785178,2.6318180561065674,1292,65,737.9103448275862,106997,1242,normal
6101,145.0.119.217:5238<-->162.163.133.235:443,44.99055099487305,0.0,2.7284398187290537,60.02567601203919,1274,54,287.17391304347825,6605,54,normal
6102,137.155.185.177:5241<-->84.117.168.158:443,9.983932971954346,0.0,0.5589796702067057,10.061634063720703,1454,54,404.42105263157896,7684,54,normal
6103,82.179.190.111:59599<-->14.29.225.191:443,12.919744968414308,0.0,0.4969461140809236,13.417545080184937,1292,64,239.75,6713,64,normal
6104,44.140.81.57:5248<-->37.226.105.55:443,14.861337900161743,0.0,0.8962149900548598,15.235654830932615,1514,54,382.77777777777777,6890,54,normal
6105,198.14.170.46:5251<-->234.160.178.187:53,0.0126628875732421,0.0,0.0047332346439361,0.0378658771514892,131,54,68.44444444444444,616,54,normal
6106,197.39.4.102:5252<-->68.44.131.119:53,0.0113921165466308,0.0,0.0042141079902648,0.0337128639221191,144,54,69.88888888888889,629,54,normal
6107,88.50.160.187:5259<-->73.29.91.102:443,20.010723114013672,0.0,1.079963207244873,20.519300937652588,1514,54,272.65,5453,54,normal
6108,247.44.38.142:5268<-->29.204.219.224:443,10.000438928604126,0.0,0.5595710012647841,10.072278022766112,1454,54,388.2631578947368,7377,54,normal
6109,212.65.44.100:56061<-->150.208.170.113:443,0.0600388050079345,0.0,0.0109160507426542,0.185572862625122,1292,63,304.3888888888889,5479,1292,normal
6110,7.93.102.232:5277<-->92.39.32.5:443,14.868232011795044,0.0,0.753785002231598,15.075700044631958,1514,54,544.952380952381,11444,54,normal
6111,34.138.72.182:5278<-->237.131.153.110:53,0.0146229267120361,0.0,0.0053467452526092,0.042773962020874,184,54,74.88888888888889,674,54,normal
6112,41.66.167.81:5279<-->46.15.39.145:53,0.0110931396484375,0.0,0.0038961470127105,0.0311691761016845,139,54,69.88888888888889,629,54,normal
6113,8.159.107.71:443<-->193.170.12.182:5280,0.0136129856109619,0.0,0.0048951208591461,0.0783219337463378,1274,54,362.4117647058824,6161,54,normal
6114,239.193.157.41:443<-->110.251.73.199:5281,44.95441603660584,0.0,2.731697613193143,84.68262600898743,1464,54,534.625,17108,54,normal
6115,82.106.159.137:5282<-->250.193.231.167:443,9.999835014343262,0.0,0.5914504668291878,10.054657936096191,1454,54,406.8333333333333,7323,54,normal
6116,73.237.154.104:5283<-->168.181.155.117:443,4.9223620891571045,0.0,0.5496919435613296,9.344763040542604,1514,54,312.5,5625,54,normal
6117,45.233.234.220:5292<-->244.113.192.185:443,44.96792006492615,0.0,2.611166954040528,60.05683994293213,1514,54,305.4166666666667,7330,54,normal
6118,66.220.68.6:5293<-->115.54.240.226:443,20.013139009475708,0.0,1.0819399482325505,20.556859016418457,1514,54,272.65,5453,54,normal
6119,64.239.119.78:5294<-->157.28.235.226:443,9.977777004241943,0.0,0.5587460067537096,10.057428121566772,1454,54,404.42105263157896,7684,54,normal
6120,98.41.108.206:5295<-->116.160.83.223:443,14.865782976150513,0.0,0.8869534099803251,15.078207969665527,1514,54,382.72222222222223,6889,54,normal
6121,165.113.163.225:5304<-->227.228.34.121:443,10.000961065292358,0.0,0.5586665603849623,10.05599808692932,1454,54,388.2631578947368,7377,54,normal
6122,232.152.24.184:5305<-->203.62.58.132:443,20.021372079849243,0.0,1.143152051501804,20.57673692703247,1514,54,285.0,5415,54,normal
6123,212.215.62.61:5314<-->11.24.131.71:443,14.860256910324097,0.0,0.7237920874641055,15.199633836746216,1514,54,523.1363636363636,11509,54,normal
6124,29.23.152.226:61577<-->226.55.200.102:443,0.1698279380798339,0.0,0.0265925029913584,0.6382200717926025,1292,63,251.68,6292,73,normal
6125,203.146.250.65:5323<-->175.119.116.193:443,9.980204820632936,0.0,0.529942374480398,10.068905115127563,1454,54,386.9,7738,54,normal
6126,21.216.159.230:5324<-->142.131.10.217:443,44.94599604606629,0.0,2.617217177930085,60.19599509239197,1514,54,345.5416666666667,8293,54,normal
6127,206.3.246.15:5341<-->231.127.137.243:443,45.00675892829895,0.0,2.8583144346872964,60.02460312843323,1274,54,283.1818181818182,6230,54,normal
6128,215.247.180.119:5342<-->229.15.34.134:443,42.78539204597473,0.0,3.668425002568205,260.45817518234253,1217,54,129.80555555555554,9346,54,normal
6129,181.25.11.63:64558<-->52.184.191.97:443,0.1405940055847168,0.0,0.0155308379067315,0.279555082321167,1292,65,347.2631578947368,6598,66,normal
6130,228.24.218.62:5343<-->39.194.0.210:443,9.984456062316896,0.0,0.5290260565908331,10.05149507522583,1454,54,386.9,7738,54,normal
6131,149.38.123.125:5344<-->201.195.53.140:443,20.09390592575073,0.0,2.522998124361038,20.183984994888306,401,54,121.0,1089,54,normal
6132,164.162.108.54:5345<-->58.215.0.168:443,14.85991907119751,0.0,0.8946544142330394,15.20912504196167,1514,54,382.77777777777777,6890,54,normal
6133,159.124.186.224:5354<-->5.99.183.209:443,20.021717071533203,0.0,1.142716063393487,20.568889141082764,1514,54,283.3157894736842,5383,54,normal
6134,153.11.74.125:5364<-->132.41.148.70:443,9.981207847595217,0.0,0.5588136116663615,10.058645009994509,1454,54,404.42105263157896,7684,54,normal
6135,33.165.65.89:5365<-->48.13.195.229:443,14.87356185913086,0.0,0.7178904329027448,15.075699090957642,1514,54,523.1818181818181,11510,54,normal
6136,88.46.133.127:5366<-->48.23.16.178:443,10.000087022781372,0.0,0.5587987237506442,10.058377027511597,1454,54,388.2631578947368,7377,54,normal
6137,5.116.127.0:5367<-->97.105.12.34:443,4.917819023132324,0.0,0.5497171738568474,9.345191955566406,1514,54,312.44444444444446,5624,54,normal
6138,155.100.22.45:5376<-->93.205.56.139:443,45.01413202285767,0.0,2.859884432383946,60.05757308006287,1514,54,257.22727272727275,5659,54,normal
6139,223.214.5.136:5377<-->138.239.156.191:443,20.02116894721985,0.0,1.0999945213920193,20.899895906448364,1514,54,272.05,5441,54,normal
6140,231.91.200.14:5378<-->161.218.55.156:443,10.000940084457396,0.0,0.5914315195644603,10.054335832595823,1454,54,406.8333333333333,7323,54,normal
6141,221.222.188.46:5379<-->61.243.179.228:443,14.88639998435974,0.0,0.8913369459264419,15.152728080749512,1514,54,382.77777777777777,6890,54,normal
6142,130.226.148.128:5380<-->209.94.201.219:443,9.984160900115969,0.0,0.5291742651086104,10.0543110370636,1454,54,386.9,7738,54,normal
6143,94.230.32.142:5381<-->59.197.107.161:443,19.726661920547485,0.0,1.028707253932953,20.574145078659058,1514,54,275.9047619047619,5794,54,normal
6144,55.204.114.35:5390<-->109.233.34.36:443,14.601010084152222,0.0,0.8910713476293227,15.148212909698486,1514,54,385.6666666666667,6942,54,normal
6145,240.110.55.124:5401<-->68.25.40.189:443,44.916424036026,0.0,2.401992959976196,60.04982399940491,1514,54,326.61538461538464,8492,54,normal
6146,28.246.252.40:5406<-->41.111.215.191:443,9.971352100372314,0.0,0.5590454472435845,10.06281805038452,1454,54,404.42105263157896,7684,54,normal
6147,22.129.86.184:59944<-->41.116.212.131:443,0.1137120723724365,0.0,0.0142643749713897,0.2282299995422363,1292,63,320.6470588235294,5451,74,normal
6148,56.173.196.148:5433<-->223.27.194.139:443,44.99450898170471,0.0,2.728445594960993,60.025803089141846,1274,54,287.2173913043478,6606,54,normal
6149,17.220.63.93:5436<-->24.152.139.222:443,0.0320241451263427,0.0,0.0043799519538879,0.0875990390777587,1514,54,312.6190476190476,6565,54,normal
6150,12.79.51.164:5439<-->241.76.79.58:443,0.013261079788208,0.0,0.003473633214047,0.0659990310668945,1514,54,374.3,7486,54,normal
6151,51.249.145.44:5442<-->115.28.8.196:443,0.0117979049682617,0.0,0.0032886981964111,0.0657739639282226,1514,54,357.6190476190476,7510,54,normal
6152,250.108.17.99:5445<-->227.129.149.130:443,0.0145878791809082,0.0,0.0035686095555623,0.064234972000122,1514,54,388.2631578947368,7377,54,normal
6153,44.71.88.153:5448<-->7.244.31.255:443,0.2078258991241455,0.0,0.0128241947719029,0.2693080902099609,1514,54,327.6818181818182,7209,54,normal
6154,69.20.142.193:5451<-->90.233.11.166:443,0.0135879516601562,0.0,0.003290151294909,0.0625128746032714,1514,54,354.5,7090,54,normal
6155,92.84.137.27:5454<-->172.36.254.81:443,0.0158140659332275,0.0,0.0035870508714155,0.0789151191711425,1514,54,321.17391304347825,7387,54,normal
6156,128.4.105.183:5457<-->10.220.112.118:443,0.0576400756835937,0.0,0.005804789693732,0.1102910041809082,1514,54,374.8,7496,54,normal
6157,131.231.52.57:62360<-->251.207.16.121:443,12.919557094573976,0.0,0.4317490593079597,13.384220838546751,1292,64,218.4375,6990,64,normal
6158,78.210.139.31:5472<-->180.98.139.233:443,9.980491876602173,0.0,0.5589341190126207,10.060814142227173,1454,54,404.42105263157896,7684,54,normal
6159,23.110.15.254:5473<-->186.78.146.7:443,14.879092931747437,0.0,0.8869048286886776,15.07738208770752,1514,54,382.8333333333333,6891,54,normal
6160,235.220.9.94:5474<-->140.81.66.118:443,20.020648956298828,0.0,1.0806114171680652,20.53161692619324,1514,54,272.65,5453,54,normal
6161,192.18.230.3:5475<-->26.48.176.206:443,9.982917070388794,0.0,0.5590482817755805,10.06286907196045,1454,54,404.42105263157896,7684,54,normal
6162,91.104.132.82:5476<-->192.208.219.55:443,14.877650022506714,0.0,0.8420373333825005,15.15667200088501,1514,54,442.9473684210527,8416,54,normal
6163,221.35.223.21:5477<-->38.198.74.152:443,4.91628098487854,0.0,0.5848585516214371,9.357736825942991,1514,54,327.7647058823529,5572,54,normal
6164,54.85.141.253:57849<-->96.99.122.165:443,0.0462219715118408,0.0,0.0058829557327997,0.1235420703887939,1292,66,471.27272727272725,10368,1292,normal
6165,219.185.112.103:5478<-->63.77.35.181:443,9.999487161636353,0.0,0.5918701817007626,10.061793088912964,1454,54,406.8333333333333,7323,54,normal
6166,128.70.226.247:5479<-->93.224.196.98:443,4.6595540046691895,0.0,0.8665151876561782,14.73075819015503,571,54,84.05555555555556,1513,54,normal
6167,114.187.145.18:5480<-->25.25.43.131:443,4.7264909744262695,0.0,0.8696310520172119,14.783727884292604,571,54,84.05555555555556,1513,54,normal
6168,79.142.252.151:5481<-->177.243.180.112:443,4.516841173171997,0.0,0.8599654225742116,14.619412183761597,571,54,84.05555555555556,1513,54,normal
6169,124.6.181.143:5482<-->202.193.48.105:443,4.090054035186768,0.0,0.8345139447380515,14.186737060546877,571,54,84.05555555555556,1513,54,normal
6170,141.101.4.220:5483<-->57.12.136.190:443,45.00925898551941,0.0,2.6111526074616807,60.05650997161865,1514,54,301.625,7239,54,normal
6171,155.195.13.229:5484<-->77.77.108.32:443,20.025409936904907,0.0,1.1443048848046198,20.597487926483154,1514,54,283.5263157894737,5387,54,normal
6172,191.211.68.160:5485<-->199.241.85.55:443,10.001690149307253,0.0,0.5917831729440128,10.060313940048218,1454,54,406.8333333333333,7323,54,normal
6173,45.39.156.112:5486<-->68.21.93.150:443,14.875586986541748,0.0,0.8138823132765921,15.463763952255247,1514,54,349.85,6997,54,normal
6174,29.135.104.244:5487<-->8.79.21.101:443,9.974087953567505,0.0,0.5585634973314073,10.054142951965332,1454,54,404.42105263157896,7684,54,normal
6175,216.67.129.108:5488<-->186.138.30.39:443,26.22308111190796,0.0,0.0086786778332937,587.33820104599,1514,54,1241.5696913279253,84025712,1514,normal
6176,245.74.56.59:5489<-->120.209.132.132:443,14.885953903198242,0.0,0.88723264021032,15.08295488357544,1514,54,382.77777777777777,6890,54,normal
6177,4.180.40.190:5490<-->171.255.102.170:443,20.022019147872925,0.0,1.08205573182357,20.559058904647827,1514,54,272.65,5453,54,normal
6178,143.183.252.143:5491<-->183.137.154.123:443,44.95358395576477,0.0,2.5058487951755524,60.14037108421326,1514,54,333.88,8347,54,normal
6179,50.236.205.171:5492<-->118.103.85.250:443,9.98425579071045,0.0,0.5287098382648668,10.04548692703247,1454,54,386.9,7738,54,normal
6180,34.141.100.248:52833<-->112.93.237.143:443,0.057168960571289,0.0,0.010892242193222,0.1742758750915527,1292,63,318.6470588235294,5417,1292,normal
6181,208.2.152.48:5493<-->173.245.101.183:443,45.009028911590576,0.0,2.858354909079416,60.025453090667725,1274,54,283.1363636363636,6229,54,normal
6182,234.86.175.19:5494<-->16.139.18.160:443,9.981575012207031,0.0,0.5293884151860287,10.058379888534546,1454,54,386.9,7738,54,normal
6183,246.110.200.149:5495<-->136.109.167.133:53,0.0127410888671875,0.0,0.0047798752784729,0.0382390022277832,112,54,67.77777777777777,610,54,normal
6184,218.149.70.233:5496<-->192.157.163.17:53,0.012988805770874,0.0,0.0047291219234466,0.0378329753875732,154,54,72.44444444444444,652,54,normal
6185,101.174.184.253:5497<-->21.40.8.123:443,14.878957986831663,0.0,0.757476544380188,15.14953088760376,1514,54,544.952380952381,11444,54,normal
6186,174.188.27.70:5506<-->211.185.89.90:443,20.010671854019165,0.0,1.0435102462768555,20.87020492553711,1514,54,262.23809523809524,5507,54,normal
6187,177.243.114.244:5515<-->251.141.236.109:443,9.98371410369873,0.0,0.5294438537798429,10.059433221817017,1454,54,386.9,7738,54,normal
6188,202.68.220.175:5524<-->148.98.95.190:443,14.875972986221312,0.0,0.8375616206063164,15.076109170913696,1514,54,365.5263157894737,6945,54,normal
6189,42.187.190.51:5525<-->184.217.188.132:443,4.918567180633545,0.0,0.4459376931190491,7.135003089904785,1514,54,327.7647058823529,5572,54,normal
6190,131.77.11.41:5526<-->97.20.83.219:443,9.983673095703123,0.0,0.5587793323728774,10.058027982711792,1454,54,404.42105263157896,7684,54,normal
6191,82.183.157.102:5535<-->241.190.118.21:443,44.96112418174744,0.0,2.611276605854864,60.059361934661865,1514,54,305.4166666666667,7330,54,normal
6192,44.131.103.174:5536<-->232.211.232.250:443,20.02129888534546,0.0,1.1412301063537598,20.54214191436768,1514,54,284.1578947368421,5399,54,normal
6193,115.103.95.144:5537<-->116.13.231.35:443,9.98473620414734,0.0,0.5296426321330824,10.063210010528564,1454,54,386.9,7738,54,normal
6194,235.221.156.250:5538<-->64.6.140.107:443,14.885387897491457,0.0,0.8914824093089384,15.155200958251951,1514,54,382.77777777777777,6890,54,normal
6195,116.206.212.82:5539<-->246.227.211.9:443,9.9824538230896,0.0,0.5584875477684869,10.052775859832764,1454,54,404.42105263157896,7684,54,normal
6196,40.97.49.24:5550<-->51.183.82.141:443,14.881280899047852,0.0,0.9473655670881272,15.157849073410034,1514,54,401.4117647058824,6824,54,normal
6197,216.96.102.74:5557<-->52.48.91.92:443,44.95939493179321,0.0,2.611759393111519,60.07046604156494,1514,54,345.0416666666667,8281,54,normal
6198,46.128.157.70:5558<-->250.17.79.34:443,18.66045498847961,0.0,0.9789174365997314,24.47293591499329,1514,54,277.61538461538464,7218,54,normal
6199,0.30.109.216:5559<-->62.213.245.175:443,9.97809386253357,0.0,0.5585941076278687,10.054693937301636,1454,54,404.42105263157896,7684,54,normal
6200,245.205.138.191:59105<-->24.56.14.134:443,0.0605630874633789,0.0,0.0111912488937377,0.1790599822998047,1292,63,318.7647058823529,5419,1292,normal
6201,133.94.179.27:5592<-->26.86.137.152:443,44.99312901496887,0.0,2.7283351746472446,60.02337384223938,1274,54,287.17391304347825,6605,54,normal
6202,35.85.171.14:64482<-->128.239.253.149:443,12.938562154769896,0.0,0.4962492960470694,13.398730993270874,1292,64,239.6071428571429,6709,64,normal
6203,139.0.53.114:5601<-->244.77.97.230:443,9.984382152557371,0.0,0.5026981397108599,11.059359073638916,1454,54,344.0,7912,54,normal
6204,142.54.239.34:5610<-->103.226.6.51:443,4.648766040802002,0.0,0.8659715371973374,14.721516132354736,571,54,84.05555555555556,1513,54,normal
6205,242.170.144.141:5611<-->248.71.185.115:443,4.623908042907715,0.0,0.86622935182908,14.72589898109436,571,54,84.05555555555556,1513,54,normal
6206,189.158.119.12:5612<-->229.244.134.34:443,14.601078033447266,0.0,0.7022884542291815,15.450345993041992,1514,54,398.2608695652174,9160,54,normal
6207,78.159.125.86:5621<-->105.15.159.160:443,10.00113821029663,0.0,0.5606641636954414,10.091954946517944,1454,54,444.6842105263158,8449,54,normal
6208,80.52.11.139:5630<-->42.76.171.74:443,19.96734619140625,0.0,0.8729923629760742,21.824809074401852,1514,54,284.34615384615387,7393,54,normal
6209,246.107.95.146:5633<-->223.158.240.211:443,4.918920993804932,0.0,0.446223497390747,7.139575958251953,1514,54,327.6470588235294,5570,54,normal
6210,236.65.170.161:5638<-->255.25.125.121:443,14.886658191680908,0.0,0.8497476326791864,16.14520502090454,1514,54,350.55,7011,54,normal
6211,137.138.191.75:5649<-->134.27.76.96:443,9.999688148498535,0.0,0.5270888124193464,11.068865060806274,1454,54,343.22727272727275,7551,54,normal
6212,143.86.91.179:5650<-->4.192.67.58:443,45.00520300865173,0.0,3.003038203716278,60.06076407432556,1514,54,266.3333333333333,5593,54,normal
6213,24.204.142.204:5651<-->211.114.186.29:443,10.000005960464478,0.0,0.5914410002091351,10.054497003555298,1454,54,406.8333333333333,7323,54,normal
6214,114.236.193.229:5652<-->8.95.64.140:443,14.87434196472168,0.0,0.9481835663318634,15.170937061309814,1514,54,402.11764705882354,6836,54,normal
6215,119.86.226.239:5653<-->127.26.239.237:443,19.97559809684753,0.0,1.1431463956832886,20.576635122299194,1514,54,285.0,5415,54,normal
6216,212.35.9.203:5654<-->93.11.174.165:443,9.980566024780272,0.0,0.5584630568822225,10.052335023880005,1454,54,404.42105263157896,7684,54,normal
6217,13.87.176.240:5655<-->95.97.174.188:443,44.96430802345276,0.0,2.6187456587086557,60.23115015029907,1514,54,345.5416666666667,8293,54,normal
6218,225.217.228.116:5656<-->0.73.78.171:443,14.88768196105957,0.0,0.8905808224397547,15.13987398147583,1514,54,382.77777777777777,6890,54,normal
6219,123.168.64.34:62191<-->37.110.160.212:443,0.0561230182647705,0.0,0.0110014379024505,0.1760230064392089,1292,63,318.52941176470586,5415,1292,normal
6220,117.143.137.57:5659<-->97.140.141.179:443,0.0155198574066162,0.0,0.0037672017749987,0.0715768337249755,1514,54,332.85,6657,54,normal
6221,211.162.195.19:5660<-->238.230.42.71:443,9.98529601097107,0.0,0.5297768868898091,10.065760850906372,1454,54,386.9,7738,54,normal
6222,248.248.252.135:5661<-->78.238.135.83:443,19.958580017089844,0.0,2.5058361291885376,20.0466890335083,369,54,106.66666666666669,960,54,normal
6223,23.232.124.199:5662<-->71.10.4.226:443,44.99670100212097,0.0,2.8582375276656378,60.0229880809784,1274,54,297.8181818181818,6552,54,normal
6224,183.4.218.138:5663<-->20.49.148.70:443,19.97119903564453,0.0,1.1452431148952908,20.614376068115234,1514,54,285.0,5415,54,normal
6225,84.127.208.136:5664<-->108.50.134.220:443,9.981352090835571,0.0,0.5587997171613905,10.05839490890503,1454,54,404.42105263157896,7684,54,normal
6226,234.176.141.29:5665<-->159.16.200.195:443,14.873248100280762,0.0,0.8165300519842851,15.514070987701416,1514,54,349.9,6998,54,normal
6227,101.189.55.45:5666<-->56.90.32.241:443,9.98277497291565,0.0,0.5291577891299599,10.053997993469238,1454,54,386.9,7738,54,normal
6228,161.26.50.215:5667<-->98.236.116.95:443,41.76854586601257,0.0,3.075275548990222,212.1940128803253,1213,54,135.25714285714287,9468,54,normal
6229,166.243.164.251:5668<-->137.133.73.179:443,20.02182483673096,0.0,0.9295569558938344,22.309366941452023,1514,54,233.56,5839,54,normal
6230,82.112.153.114:5669<-->227.59.247.145:443,4.901937007904053,0.0,0.4455715715885162,7.12914514541626,1514,54,327.7058823529412,5571,54,normal
6231,110.240.83.248:51130<-->211.212.126.213:443,0.1653559207916259,0.0,0.0144386291503906,0.2743339538574219,1292,64,332.65,6653,66,normal
6232,45.53.147.39:5670<-->85.141.246.115:443,14.882369041442873,0.0,0.8910103545469397,15.147176027297974,1514,54,382.72222222222223,6889,54,normal
6233,216.100.12.162:5671<-->46.79.73.170:443,9.986994981765749,0.0,0.5296621071664911,10.06358003616333,1454,54,386.9,7738,54,normal
6234,115.216.145.134:5672<-->182.212.125.206:443,44.97128391265869,0.0,2.7299971363761206,60.05993700027466,1514,54,252.34782608695653,5804,54,normal
6235,3.30.153.99:5673<-->244.243.57.162:443,9.99942684173584,0.0,0.5918720049016616,10.061824083328249,1454,54,406.8333333333333,7323,54,normal
6236,128.215.188.66:5674<-->253.254.206.169:443,14.88334608078003,0.0,0.8915657015407786,15.156616926193236,1514,54,382.72222222222223,6889,54,normal
6237,185.49.250.27:5675<-->108.31.224.3:443,18.600292921066284,0.0,0.8515180778503418,21.287951946258545,1514,54,258.8076923076923,6729,54,normal
6238,188.237.127.237:5676<-->146.102.160.114:443,10.001485109329224,0.0,0.591375000336591,10.053375005722046,1454,54,406.8333333333333,7323,54,normal
6239,119.129.34.145:5677<-->148.36.196.105:443,44.967215061187744,0.0,2.6142179136690884,60.12701201438904,1514,54,345.5416666666667,8293,54,normal
6240,185.14.72.206:5678<-->165.175.54.186:443,14.620569944381714,0.0,0.8869665791006649,15.078431844711304,1514,54,382.77777777777777,6890,54,normal
6241,74.55.162.50:50826<-->81.167.3.28:443,0.1141829490661621,0.0,0.0145755559206008,0.2332088947296142,1292,63,318.7058823529412,5418,1292,normal
6242,237.250.25.51:5679<-->12.28.111.106:443,9.999907970428469,0.0,0.5914438191582175,10.054544925689695,1454,54,406.8333333333333,7323,54,normal
6243,0.118.224.236:5680<-->33.109.226.88:443,44.9911150932312,0.0,2.7286948182366118,60.03128600120544,1274,54,287.2608695652174,6607,54,normal
6244,136.46.90.45:5681<-->69.143.129.13:443,20.004809141159058,0.0,1.028529473713466,21.599118947982788,1514,54,253.3181818181818,5573,54,normal
6245,21.134.227.34:443<-->246.99.110.67:55475,12.92188286781311,0.0,0.4845687603128367,14.052494049072266,1292,64,230.03333333333333,6901,64,normal
6246,139.85.25.133:5682<-->111.249.109.145:443,10.000236988067629,0.0,0.5916129981770235,10.0574209690094,1454,54,406.8333333333333,7323,54,normal
6247,206.44.103.157:5683<-->255.37.225.14:443,14.87647008895874,0.0,0.8909178341136259,15.14560317993164,1514,54,382.72222222222223,6889,54,normal
6248,102.121.147.233:5684<-->106.240.166.18:443,10.00456190109253,0.0,0.5919229423298555,10.062690019607544,1454,54,406.8333333333333,7323,54,normal
6249,132.152.96.243:5685<-->142.142.105.133:443,4.920696973800659,0.0,0.4458073079586029,7.132916927337647,1514,54,327.7058823529412,5571,54,normal
6250,182.34.64.221:5686<-->129.76.166.73:443,14.876301050186155,0.0,0.753739595413208,15.07479190826416,1514,54,544.9047619047619,11443,54,normal
6251,158.17.101.110:5687<-->236.117.27.68:443,19.99466896057129,0.0,1.1401436196433172,20.522585153579712,1514,54,282.6842105263158,5371,54,normal
6252,10.41.229.41:5688<-->248.9.104.170:443,10.000526905059814,0.0,0.5913715222302605,10.053315877914429,1454,54,406.8333333333333,7323,54,normal
6253,14.217.243.222:5689<-->243.78.25.148:443,44.96871399879456,0.0,2.6245103918987773,60.36373901367188,1514,54,244.08333333333331,5858,54,normal
6254,75.200.110.156:5690<-->146.66.131.5:443,9.98026418685913,0.0,0.5026450482281771,11.058191061019896,1454,54,344.0,7912,54,normal
6255,185.114.25.199:5691<-->10.107.196.16:443,14.867856979370115,0.0,0.8869402969584745,15.077985048294067,1514,54,382.1111111111111,6878,54,normal
6256,180.14.182.144:5692<-->9.208.165.194:443,20.02176809310913,0.0,1.081584052035683,20.55009698867798,1514,54,272.65,5453,54,normal
6257,26.115.199.62:5693<-->192.120.57.192:443,9.984344959259031,0.0,0.5584782759348551,10.052608966827393,1454,54,404.42105263157896,7684,54,normal
6258,4.5.154.102:5694<-->249.203.241.220:443,44.94534611701965,0.0,2.7296553633429785,60.05241799354553,1514,54,357.69565217391306,8227,54,normal
6259,147.147.24.89:5695<-->56.196.228.226:443,14.875583171844482,0.0,0.8950406523311839,15.215691089630129,1514,54,383.5,6903,54,normal
6260,157.123.69.158:64354<-->28.43.199.113:443,0.1055991649627685,0.0,0.0149986296892166,0.2399780750274658,1292,63,318.8235294117647,5420,1292,normal
6261,29.139.37.104:5696<-->14.79.156.84:443,19.974212884902958,0.0,2.507448881864548,20.059591054916385,401,54,121.0,1089,54,normal
6262,231.180.168.3:5697<-->138.108.111.165:443,0.2351858615875244,0.0,0.0654311698416005,1.5049169063568115,1514,54,288.2916666666667,6919,54,normal
6263,65.133.123.231:5698<-->37.125.179.207:443,44.99963092803955,0.0,2.72825359214436,60.0215790271759,1274,54,287.2173913043478,6606,54,normal
6264,214.158.57.191:5699<-->128.182.185.100:443,9.986829042434692,0.0,0.5295492598884984,10.06143593788147,1454,54,386.9,7738,54,normal
6265,24.187.214.63:5700<-->56.65.255.78:443,4.374109983444214,0.0,0.8500995776232552,14.451692819595335,571,54,84.05555555555556,1513,54,normal
6266,60.58.145.86:5701<-->156.191.225.97:443,4.222430944442749,0.0,0.8394764731912052,14.271100044250488,571,54,84.05555555555556,1513,54,normal
6267,134.168.13.239:5702<-->25.21.141.202:443,19.978333950042725,0.0,1.0301130953289213,21.63237500190735,1514,54,254.04545454545453,5589,54,normal
6268,188.115.221.39:5703<-->222.238.70.71:443,9.980875015258787,0.0,0.5589421722624037,10.060959100723268,1454,54,404.42105263157896,7684,54,normal
6269,0.65.53.139:5704<-->89.245.56.28:443,14.864716053009031,0.0,0.8939855379216811,15.19775414466858,1514,54,382.77777777777777,6890,54,normal
6270,10.61.125.51:5705<-->14.190.103.11:443,60.01568603515625,0.0,5.670470275130927,289.19398403167725,622,54,107.1153846153846,5570,54,normal
6271,45.90.8.55:51753<-->68.195.145.43:443,0.034085988998413,0.0,0.0093234685751108,0.1212050914764404,1292,64,423.3571428571428,5927,1292,normal
6272,141.183.233.170:5706<-->39.114.192.218:443,9.985924005508425,0.0,0.5029241821982644,11.064332008361816,1454,54,344.0,7912,54,normal
6273,183.249.61.26:5707<-->21.234.217.45:443,4.925704002380371,0.0,0.4464019387960434,7.142431020736694,1514,54,327.7647058823529,5572,54,normal
6274,76.38.0.104:5708<-->82.140.249.152:443,14.86615800857544,0.0,0.893535291447359,15.190099954605104,1514,54,382.77777777777777,6890,54,normal
6275,170.72.229.217:5709<-->91.135.202.3:443,19.69276094436645,0.0,1.029518711566925,20.5903742313385,1514,54,277.42857142857144,5826,54,normal
6276,253.189.20.198:5710<-->52.169.200.156:443,44.96216297149658,0.0,2.729987957260825,60.05973505973816,1514,54,252.34782608695653,5804,54,normal
6277,2.201.182.5:5711<-->238.67.37.90:443,10.000216960906982,0.0,0.5928246974945068,10.078019857406616,1454,54,406.8333333333333,7323,54,normal
6278,87.1.222.134:5712<-->122.123.224.69:443,9.981269121170044,0.0,0.5596376127666898,10.073477029800417,1454,54,404.42105263157896,7684,54,normal
6279,195.161.219.188:5713<-->41.47.50.187:443,14.862420082092283,0.0,0.8910021080690271,15.147035837173462,1514,54,382.8333333333333,6891,54,normal
6280,147.142.6.35:5714<-->67.6.128.14:443,19.96962308883667,0.0,0.952969182621349,20.96532201766968,1514,54,310.2173913043478,7135,54,normal
